date,year,month,depth,temp,ph,do_mgl,sp_cond
8/10/1988,1988,8,16,9.99,7.71,9.8,0.287
8/10/1988,1988,8,18,8.84,7.65,9.6,0.287
8/10/1988,1988,8,20,8.38,7.59,9.5,0.288
8/10/1988,1988,8,25,7.31,7.52,9.3,0.285
8/10/1988,1988,8,30,6.82,7.50,9.3,0.285
8/10/1988,1988,8,35,6.15,7.47,9.1,0.287
8/10/1988,1988,8,40,5.78,7.40,8.2,0.288
8/10/1988,1988,8,42,5.63,7.38,8.1,0.287
8/10/1988,1988,8,44,5.54,7.35,7.6,0.291
8/10/1988,1988,8,46,5.48,7.32,7.7,0.287
8/16/1988,1988,8,4,24.70,8.03,8.5,0.269
8/16/1988,1988,8,6,24.69,8.02,8.4,0.269
8/16/1988,1988,8,2,24.68,8.06,8.6,0.269
8/16/1988,1988,8,0.1,24.65,8.09,8.6,0.269
8/16/1988,1988,8,8,22.25,7.97,9.7,0.276
8/16/1988,1988,8,10,19.66,7.99,10.0,0.280
8/16/1988,1988,8,12,14.42,7.92,9.7,0.290
8/16/1988,1988,8,14,9.94,7.82,9.7,0.289
8/16/1988,1988,8,16,9.23,7.70,9.5,0.288
8/16/1988,1988,8,18,8.47,7.65,9.4,0.288
8/16/1988,1988,8,20,7.89,7.60,9.2,0.288
8/16/1988,1988,8,25,7.03,7.57,9.1,0.285
8/16/1988,1988,8,30,6.65,7.55,9.1,0.285
8/16/1988,1988,8,35,6.13,7.52,8.9,0.284
8/16/1988,1988,8,40,5.91,7.47,8.2,0.287
8/16/1988,1988,8,46,5.59,7.37,6.7,0.288
8/16/1988,1988,8,42,5.58,7.43,7.9,0.285
8/16/1988,1988,8,44,5.58,7.42,7.4,0.286
8/16/1988,1988,8,48,5.52,7.35,6.5,0.289
8/23/1988,1988,8,2,22.41,7.88,8.7,0.266
8/23/1988,1988,8,4,22.41,7.88,8.7,0.267
8/23/1988,1988,8,6,22.41,7.89,8.7,0.266
8/23/1988,1988,8,8,22.41,7.90,8.7,0.266
8/23/1988,1988,8,0.1,22.39,7.86,8.7,0.266
8/23/1988,1988,8,10,18.21,7.88,10.1,0.283
8/23/1988,1988,8,12,12.90,7.83,9.7,0.288
8/23/1988,1988,8,14,10.34,7.72,9.5,0.291
8/23/1988,1988,8,16,9.10,7.63,9.2,0.287
8/23/1988,1988,8,18,8.54,7.59,9.1,0.284
8/23/1988,1988,8,20,8.16,7.55,9.1,0.285
8/23/1988,1988,8,25,7.21,7.51,9.0,0.283
8/23/1988,1988,8,30,6.76,7.50,9.1,0.282
8/23/1988,1988,8,35,6.36,7.47,8.8,0.286
8/23/1988,1988,8,40,5.90,7.43,8.3,0.284
8/23/1988,1988,8,42,5.80,7.41,8.1,0.285
8/23/1988,1988,8,44,5.72,7.37,7.4,0.286
8/23/1988,1988,8,46,5.62,7.35,7.0,0.287
8/23/1988,1988,8,48,5.52,7.35,6.5,0.289
9/2/1988,1988,9,2,20.75,8.16,9.0,0.265
9/2/1988,1988,9,0.1,20.74,8.08,9.1,0.265
9/2/1988,1988,9,4,20.73,8.14,8.9,0.265
9/2/1988,1988,9,6,20.64,8.13,8.9,0.265
9/2/1988,1988,9,8,20.58,8.11,8.8,0.264
9/2/1988,1988,9,10,20.56,8.10,8.8,0.264
9/2/1988,1988,9,12,13.33,7.87,9.4,0.287
9/2/1988,1988,9,14,11.41,7.78,9.2,0.290
9/2/1988,1988,9,16,9.62,7.69,9.0,0.288
9/2/1988,1988,9,18,8.83,7.62,8.7,0.289
9/2/1988,1988,9,20,8.32,7.60,8.6,0.288
9/2/1988,1988,9,25,7.49,7.57,8.8,0.287
9/2/1988,1988,9,30,6.82,7.56,8.8,0.286
9/2/1988,1988,9,35,6.21,7.53,8.5,0.284
9/2/1988,1988,9,40,5.82,7.46,7.5,0.287
9/2/1988,1988,9,42,5.67,7.43,7.1,0.292
9/2/1988,1988,9,44,5.58,7.40,6.7,0.290
9/2/1988,1988,9,46,5.58,7.39,6.5,0.292
9/2/1988,1988,9,48,5.52,7.35,6.5,0.289
9/9/1988,1988,9,0.1,19.37,8.13,9.2,0.263
9/9/1988,1988,9,2,19.21,8.11,9.0,0.264
9/9/1988,1988,9,4,19.13,8.10,9.0,0.265
9/9/1988,1988,9,6,19.11,8.09,8.9,0.264
9/9/1988,1988,9,8,19.09,8.08,8.8,0.264
9/9/1988,1988,9,10,18.99,8.06,8.8,0.265
9/9/1988,1988,9,12,13.37,7.75,8.8,0.289
9/9/1988,1988,9,14,11.01,7.68,8.9,0.292
9/9/1988,1988,9,16,9.71,7.61,8.7,0.290
9/9/1988,1988,9,18,8.78,7.57,8.5,0.290
9/9/1988,1988,9,20,8.26,7.56,8.6,0.289
9/9/1988,1988,9,25,7.43,7.54,8.6,0.289
9/9/1988,1988,9,30,6.82,7.54,8.8,0.287
9/9/1988,1988,9,35,6.25,7.51,8.5,0.286
9/9/1988,1988,9,40,5.85,7.46,7.8,0.286
9/9/1988,1988,9,42,5.74,7.43,7.4,0.289
9/9/1988,1988,9,44,5.65,7.41,7.0,0.292
9/9/1988,1988,9,46,5.55,7.39,6.6,0.292
9/9/1988,1988,9,48,5.52,7.35,6.5,0.289
9/16/1988,1988,9,4,17.85,8.15,9.3,0.267
9/16/1988,1988,9,6,17.85,8.15,9.2,0.267
9/16/1988,1988,9,0.1,17.84,8.19,9.7,0.267
9/16/1988,1988,9,8,17.84,8.14,9.2,0.266
9/16/1988,1988,9,10,17.83,8.12,9.1,0.267
9/16/1988,1988,9,2,17.82,8.17,9.4,0.267
9/16/1988,1988,9,12,15.30,7.99,8.6,0.287
9/16/1988,1988,9,14,11.17,7.67,8.5,0.290
9/16/1988,1988,9,16,9.19,7.59,8.5,0.291
9/16/1988,1988,9,18,8.63,7.59,8.6,0.290
9/16/1988,1988,9,20,8.18,7.57,8.5,0.289
9/16/1988,1988,9,25,7.46,7.57,8.6,0.286
9/16/1988,1988,9,30,6.93,7.56,8.6,0.287
9/16/1988,1988,9,35,6.30,7.52,8.3,0.287
9/16/1988,1988,9,40,5.96,7.47,7.8,0.287
9/16/1988,1988,9,42,5.83,7.43,7.3,0.288
9/16/1988,1988,9,44,5.74,7.41,6.7,0.292
9/16/1988,1988,9,46,5.67,7.37,5.8,0.292
9/16/1988,1988,9,48,5.62,7.35,5.5,0.292
9/23/1988,1988,9,0.1,17.46,8.29,9.5,0.261
9/23/1988,1988,9,2,17.43,8.28,9.4,0.264
9/23/1988,1988,9,4,17.41,8.27,9.3,0.264
9/23/1988,1988,9,6,17.39,8.27,9.2,0.264
9/23/1988,1988,9,8,17.38,8.27,9.3,0.264
9/23/1988,1988,9,10,17.37,8.26,9.1,0.263
9/23/1988,1988,9,12,17.37,8.26,9.1,0.263
9/23/1988,1988,9,14,11.51,7.75,8.2,0.287
9/23/1988,1988,9,16,9.39,7.66,7.7,0.290
9/23/1988,1988,9,18,8.62,7.66,8.0,0.288
9/23/1988,1988,9,20,8.34,7.65,8.0,0.287
9/23/1988,1988,9,25,7.43,7.67,8.5,0.286
9/23/1988,1988,9,30,6.87,7.67,8.5,0.286
9/23/1988,1988,9,35,6.41,7.66,8.5,0.286
9/23/1988,1988,9,40,5.94,7.62,8.0,0.287
9/23/1988,1988,9,42,5.83,7.59,7.7,0.286
9/23/1988,1988,9,44,5.64,7.55,7.0,0.290
9/23/1988,1988,9,46,5.53,7.51,6.0,0.290
9/23/1988,1988,9,48,5.48,7.49,5.5,0.290
9/29/1988,1988,9,0.1,16.49,8.25,9.4,0.263
9/29/1988,1988,9,2,16.47,8.24,9.3,0.263
9/29/1988,1988,9,4,16.46,8.24,9.3,0.263
9/29/1988,1988,9,6,16.45,8.24,9.3,0.263
9/29/1988,1988,9,8,16.42,8.23,9.2,0.265
9/29/1988,1988,9,10,16.42,8.23,9.2,0.264
9/29/1988,1988,9,12,16.41,8.23,9.2,0.264
9/29/1988,1988,9,14,15.17,8.04,8.8,0.270
9/29/1988,1988,9,16,10.31,7.64,7.9,0.287
9/29/1988,1988,9,18,9.07,7.61,7.9,0.287
9/29/1988,1988,9,20,8.34,7.62,8.1,0.288
9/29/1988,1988,9,25,7.57,7.61,8.1,0.286
9/29/1988,1988,9,30,6.83,7.61,8.4,0.283
9/29/1988,1988,9,35,6.33,7.58,8.1,0.285
9/29/1988,1988,9,40,5.84,7.53,7.3,0.285
9/29/1988,1988,9,42,5.68,7.48,6.6,0.290
9/29/1988,1988,9,44,5.56,7.44,5.7,0.291
9/29/1988,1988,9,46,5.51,7.42,5.4,0.291
9/29/1988,1988,9,48,5.47,7.42,5.3,0.289
10/6/1988,1988,10,0.1,15.91,7.98,9.5,0.265
10/6/1988,1988,10,2,15.90,8.03,9.3,0.265
10/6/1988,1988,10,4,15.90,8.04,9.3,0.264
10/6/1988,1988,10,6,15.89,8.05,9.2,0.264
10/6/1988,1988,10,8,15.88,8.05,9.2,0.265
10/6/1988,1988,10,10,15.86,8.05,9.2,0.264
10/6/1988,1988,10,12,15.85,8.05,9.2,0.264
10/6/1988,1988,10,14,12.48,7.59,7.8,0.287
10/6/1988,1988,10,16,9.58,7.46,7.7,0.289
10/6/1988,1988,10,18,8.92,7.45,7.8,0.289
10/6/1988,1988,10,20,8.08,7.44,7.9,0.287
10/6/1988,1988,10,25,7.43,7.44,8.0,0.287
10/6/1988,1988,10,30,6.81,7.46,8.3,0.284
10/6/1988,1988,10,35,6.25,7.45,8.2,0.285
10/6/1988,1988,10,40,5.93,7.41,7.7,0.286
10/6/1988,1988,10,42,5.78,7.36,7.1,0.287
10/6/1988,1988,10,44,5.68,7.33,6.6,0.288
10/6/1988,1988,10,46,5.57,7.30,5.8,0.287
10/6/1988,1988,10,48,5.51,7.27,5.2,0.289
10/14/1988,1988,10,0.1,13.12,7.89,9.5,0.268
10/14/1988,1988,10,2,13.11,7.92,9.4,0.269
10/14/1988,1988,10,4,13.09,7.94,9.3,0.269
10/14/1988,1988,10,6,13.06,7.94,9.3,0.269
10/14/1988,1988,10,8,13.05,7.94,9.3,0.269
10/14/1988,1988,10,10,13.03,7.95,9.3,0.268
10/14/1988,1988,10,12,13.03,7.95,9.3,0.269
10/14/1988,1988,10,14,12.87,7.91,9.2,0.269
10/14/1988,1988,10,16,10.40,7.50,7.8,0.282
10/14/1988,1988,10,18,9.56,7.44,7.7,0.285
10/14/1988,1988,10,20,8.34,7.40,7.7,0.290
10/14/1988,1988,10,25,7.35,7.40,8.0,0.289
10/14/1988,1988,10,30,6.84,7.41,8.1,0.287
10/14/1988,1988,10,35,6.37,7.39,7.9,0.287
10/14/1988,1988,10,40,6.00,7.36,7.4,0.289
10/14/1988,1988,10,42,5.87,7.32,6.9,0.292
10/14/1988,1988,10,44,5.73,7.30,6.4,0.291
10/14/1988,1988,10,46,5.65,7.27,5.8,0.292
10/14/1988,1988,10,48,5.58,7.23,5.0,0.293
10/21/1988,1988,10,4,11.86,7.98,9.8,0.273
10/21/1988,1988,10,6,11.86,7.98,9.7,0.273
10/21/1988,1988,10,2,11.85,7.99,9.8,0.274
10/21/1988,1988,10,8,11.85,7.98,9.7,0.273
10/21/1988,1988,10,0.1,11.84,7.98,10.0,0.274
10/21/1988,1988,10,10,11.84,7.98,9.7,0.272
10/21/1988,1988,10,12,11.84,7.98,9.6,0.274
10/21/1988,1988,10,14,11.83,7.97,9.6,0.272
10/21/1988,1988,10,16,11.29,7.79,9.0,0.279
10/21/1988,1988,10,18,10.31,7.62,8.5,0.283
10/21/1988,1988,10,20,9.15,7.49,8.0,0.286
10/21/1988,1988,10,25,7.14,7.42,7.9,0.291
10/21/1988,1988,10,30,6.51,7.41,7.9,0.287
10/21/1988,1988,10,35,6.07,7.39,7.7,0.287
10/21/1988,1988,10,40,5.75,7.33,6.9,0.291
10/21/1988,1988,10,42,5.66,7.29,6.3,0.292
10/21/1988,1988,10,48,5.58,7.23,5.0,0.293
10/21/1988,1988,10,44,5.51,7.24,5.2,0.294
10/21/1988,1988,10,46,5.48,7.23,4.9,0.292
11/2/1988,1988,11,0.1,9.00,7.71,10.1,0.273
11/2/1988,1988,11,2,8.89,7.75,10.0,0.274
11/2/1988,1988,11,4,8.80,7.78,9.9,0.275
11/2/1988,1988,11,6,8.77,7.80,9.8,0.274
11/2/1988,1988,11,8,8.75,7.81,9.8,0.274
11/2/1988,1988,11,10,8.73,7.82,9.8,0.276
11/2/1988,1988,11,12,8.66,7.83,9.8,0.275
11/2/1988,1988,11,14,8.62,7.83,9.8,0.275
11/2/1988,1988,11,16,8.60,7.83,9.8,0.276
11/2/1988,1988,11,18,8.56,7.83,9.8,0.273
11/2/1988,1988,11,20,8.52,7.84,9.8,0.275
11/2/1988,1988,11,25,8.20,7.77,9.5,0.277
11/2/1988,1988,11,30,7.02,7.47,8.0,0.287
11/2/1988,1988,11,35,6.29,7.42,7.5,0.290
11/2/1988,1988,11,40,5.81,7.34,6.1,0.293
11/2/1988,1988,11,42,5.61,7.30,5.4,0.289
11/2/1988,1988,11,44,5.54,7.29,5.1,0.293
11/2/1988,1988,11,48,5.49,7.29,5.0,0.295
11/2/1988,1988,11,46,5.35,7.29,5.0,0.294
11/11/1988,1988,11,0.1,8.89,7.86,10.4,0.274
11/11/1988,1988,11,2,8.73,7.86,10.5,0.275
11/11/1988,1988,11,4,8.61,7.86,10.4,0.276
11/11/1988,1988,11,6,8.55,7.86,10.4,0.276
11/11/1988,1988,11,8,8.52,7.86,10.5,0.276
11/11/1988,1988,11,10,8.45,7.86,10.6,0.276
11/11/1988,1988,11,12,8.41,7.86,10.4,0.276
11/11/1988,1988,11,14,8.38,7.86,10.4,0.276
11/11/1988,1988,11,16,8.36,7.85,10.4,0.277
11/11/1988,1988,11,18,8.34,7.83,10.2,0.276
11/11/1988,1988,11,20,8.32,7.82,10.2,0.278
11/11/1988,1988,11,25,8.28,7.82,10.2,0.277
11/11/1988,1988,11,30,8.22,7.82,10.1,0.277
11/11/1988,1988,11,35,8.02,7.76,9.8,0.278
11/11/1988,1988,11,40,7.53,7.63,8.9,0.283
11/11/1988,1988,11,42,7.31,7.57,8.6,0.283
11/11/1988,1988,11,44,5.98,7.36,5.8,0.289
11/11/1988,1988,11,46,5.82,7.33,5.3,0.293
11/11/1988,1988,11,48,5.79,7.32,5.1,0.292
11/18/1988,1988,11,0.1,8.18,7.76,11.3,0.279
11/18/1988,1988,11,2,8.12,7.79,11.1,0.280
11/18/1988,1988,11,4,8.10,7.81,11.1,0.280
11/18/1988,1988,11,6,8.05,7.82,11.0,0.279
11/18/1988,1988,11,8,8.02,7.84,10.9,0.279
11/18/1988,1988,11,10,8.02,7.84,11.0,0.278
11/18/1988,1988,11,12,7.97,7.85,10.9,0.279
11/18/1988,1988,11,14,7.95,7.85,10.9,0.280
11/18/1988,1988,11,16,7.92,7.86,10.9,0.278
11/18/1988,1988,11,18,7.89,7.86,10.9,0.279
11/18/1988,1988,11,20,7.87,7.87,10.9,0.279
11/18/1988,1988,11,25,7.84,7.87,10.9,0.278
11/18/1988,1988,11,30,7.82,7.88,10.8,0.281
11/18/1988,1988,11,35,7.52,7.73,9.9,0.281
11/18/1988,1988,11,40,6.75,7.47,7.6,0.290
11/18/1988,1988,11,42,6.44,7.41,6.8,0.290
11/18/1988,1988,11,44,6.30,7.39,6.3,0.290
11/18/1988,1988,11,46,6.08,7.36,5.8,0.291
11/18/1988,1988,11,48,6.03,7.35,5.7,0.291
11/27/1988,1988,11,0.1,6.78,7.77,11.7,0.281
11/27/1988,1988,11,2,6.74,7.77,11.5,0.282
11/27/1988,1988,11,4,6.70,7.77,11.4,0.281
11/27/1988,1988,11,6,6.67,7.77,11.4,0.282
11/27/1988,1988,11,8,6.66,7.77,11.4,0.282
11/27/1988,1988,11,12,6.66,7.77,11.4,0.280
11/27/1988,1988,11,10,6.65,7.77,11.4,0.282
11/27/1988,1988,11,14,6.65,7.77,11.3,0.281
11/27/1988,1988,11,16,6.65,7.77,11.3,0.280
11/27/1988,1988,11,18,6.63,7.77,11.2,0.280
11/27/1988,1988,11,20,6.62,7.77,11.2,0.281
11/27/1988,1988,11,25,6.62,7.77,11.2,0.280
11/27/1988,1988,11,30,6.59,7.78,11.2,0.282
11/27/1988,1988,11,35,6.56,7.78,11.4,0.279
11/27/1988,1988,11,40,6.55,7.78,11.1,0.278
11/27/1988,1988,11,42,6.52,7.78,11.0,0.280
11/27/1988,1988,11,44,6.51,7.79,11.0,0.280
11/27/1988,1988,11,46,6.49,7.80,11.0,0.280
11/27/1988,1988,11,48,6.47,7.80,11.0,0.282
12/7/1988,1988,12,0.1,5.84,7.68,11.9,0.282
12/7/1988,1988,12,2,5.80,7.68,11.9,0.282
12/7/1988,1988,12,4,5.79,7.68,11.9,0.282
12/7/1988,1988,12,6,5.78,7.68,11.9,0.282
12/7/1988,1988,12,8,5.77,7.68,11.9,0.281
12/7/1988,1988,12,10,5.76,7.68,11.9,0.282
12/7/1988,1988,12,12,5.75,7.69,11.8,0.282
12/7/1988,1988,12,14,5.75,7.69,11.8,0.282
12/7/1988,1988,12,16,5.74,7.69,11.8,0.281
12/7/1988,1988,12,18,5.74,7.96,11.9,0.281
12/7/1988,1988,12,20,5.73,7.70,11.9,0.282
12/7/1988,1988,12,25,5.72,7.69,11.8,0.282
12/7/1988,1988,12,30,5.70,7.70,11.7,0.280
12/7/1988,1988,12,35,5.67,7.70,11.7,0.282
12/7/1988,1988,12,40,5.65,7.70,11.7,0.278
12/7/1988,1988,12,42,5.63,7.72,11.7,0.279
12/7/1988,1988,12,44,5.60,7.73,11.7,0.280
12/7/1988,1988,12,46,5.58,7.71,11.7,0.281
12/7/1988,1988,12,48,5.56,7.71,11.6,0.282
12/17/1988,1988,12,48,5.59,7.71,11.6,0.282
12/17/1988,1988,12,46,5.58,7.71,11.7,0.281
12/17/1988,1988,12,0.1,4.73,7.60,12.3,0.279
12/17/1988,1988,12,5,4.64,7.66,12.2,0.279
12/17/1988,1988,12,10,4.53,7.68,12.2,0.280
12/17/1988,1988,12,15,4.50,7.70,12.1,0.279
12/17/1988,1988,12,20,4.47,7.72,12.2,0.278
12/17/1988,1988,12,25,4.47,7.74,12.1,0.282
12/17/1988,1988,12,30,4.35,7.75,12.2,0.279
12/17/1988,1988,12,45,4.32,7.77,12.1,0.281
12/17/1988,1988,12,35,4.30,7.76,12.1,0.279
12/17/1988,1988,12,40,4.29,7.77,12.1,0.278
12/10/1991,1991,12,0.1,6.31,7.30,10.1,0.267
12/10/1991,1991,12,2,6.23,7.34,10.1,0.268
12/10/1991,1991,12,4,6.15,7.37,10.1,0.269
12/10/1991,1991,12,6,6.11,7.36,10.0,0.268
12/10/1991,1991,12,8,6.11,7.33,10.0,0.269
12/10/1991,1991,12,10,6.04,7.32,10.0,0.269
12/10/1991,1991,12,12,5.99,7.32,10.0,0.268
12/10/1991,1991,12,14,5.96,7.32,9.9,0.269
12/10/1991,1991,12,16,5.93,7.31,10.0,0.268
12/10/1991,1991,12,18,5.91,7.31,10.0,0.268
12/10/1991,1991,12,20,5.91,7.31,10.0,0.269
12/10/1991,1991,12,30,5.88,7.31,9.9,0.267
12/10/1991,1991,12,40,5.70,7.33,10.1,0.266
12/10/1991,1991,12,42,5.66,7.34,10.1,0.266
12/10/1991,1991,12,44,5.65,7.34,10.1,0.267
12/10/1991,1991,12,46,5.63,7.07,7.6,0.273
12/10/1991,1991,12,48,5.54,6.85,4.7,0.283
12/10/1991,1991,12,50,5.53,6.82,4.0,0.285
1/7/1992,1992,1,48.5,3.46,7.37,11.0,0.262
1/7/1992,1992,1,48,3.44,7.37,11.1,0.264
1/7/1992,1992,1,46,3.43,7.39,11.2,0.265
1/7/1992,1992,1,0.1,3.31,7.49,12.0,0.226
1/7/1992,1992,1,44,3.30,7.42,11.5,0.265
1/7/1992,1992,1,42,3.26,7.42,11.5,0.267
1/7/1992,1992,1,40,3.24,7.43,11.6,0.265
1/7/1992,1992,1,2,3.21,7.54,12.0,0.267
1/7/1992,1992,1,6,3.17,7.53,11.8,0.267
1/7/1992,1992,1,8,3.17,7.53,11.8,0.267
1/7/1992,1992,1,4,3.16,7.53,11.9,0.267
1/7/1992,1992,1,10,3.16,7.48,11.8,0.267
1/7/1992,1992,1,30,3.16,7.45,11.8,0.266
1/7/1992,1992,1,12,3.14,7.46,11.8,0.267
1/7/1992,1992,1,14,3.12,7.47,11.8,0.267
1/7/1992,1992,1,16,3.11,7.45,11.8,0.267
1/7/1992,1992,1,18,3.09,7.47,11.8,0.267
1/7/1992,1992,1,20,3.09,7.46,11.8,0.267
2/10/1992,1992,2,49.3,2.50,,9.7,0.306
2/10/1992,1992,2,48,2.47,,10.3,0.287
2/10/1992,1992,2,40,2.46,,11.2,0.268
2/10/1992,1992,2,42,2.46,,11.1,0.269
2/10/1992,1992,2,44,2.46,,10.9,0.270
2/10/1992,1992,2,46,2.44,,10.5,0.276
2/10/1992,1992,2,30,2.33,,11.6,0.266
2/10/1992,1992,2,20,2.04,,11.8,0.266
2/10/1992,1992,2,18,1.97,,11.9,0.268
2/10/1992,1992,2,16,1.94,7.56,11.9,0.265
2/10/1992,1992,2,14,1.91,7.55,11.8,0.267
2/10/1992,1992,2,12,1.84,7.55,11.9,0.267
2/10/1992,1992,2,10,1.80,7.55,11.9,0.267
2/10/1992,1992,2,6,1.72,7.70,13.2,0.269
2/10/1992,1992,2,8,1.72,7.58,12.3,0.268
2/10/1992,1992,2,4,1.66,7.71,13.2,0.269
2/10/1992,1992,2,2,1.59,7.69,13.5,0.268
2/10/1992,1992,2,0.1,0.55,7.75,15.1,0.284
3/9/1992,1992,3,49.6,2.54,,9.3,0.280
3/9/1992,1992,3,40,2.50,,12.0,0.268
3/9/1992,1992,3,48,2.49,,9.8,0.280
3/9/1992,1992,3,42,2.43,,12.1,0.275
3/9/1992,1992,3,2,2.42,7.60,12.4,0.262
3/9/1992,1992,3,46,2.42,,11.7,0.275
3/9/1992,1992,3,4,2.41,7.51,12.3,0.262
3/9/1992,1992,3,44,2.41,,12.0,0.275
3/9/1992,1992,3,6,2.40,,12.2,0.263
3/9/1992,1992,3,30,2.37,,12.0,0.266
3/9/1992,1992,3,8,2.35,,12.3,0.265
3/9/1992,1992,3,10,2.31,,12.3,0.264
3/9/1992,1992,3,12,2.29,,12.3,0.263
3/9/1992,1992,3,14,2.28,,12.3,0.264
3/9/1992,1992,3,16,2.27,,12.3,0.264
3/9/1992,1992,3,20,2.27,,11.6,0.264
3/9/1992,1992,3,18,2.26,,12.0,0.265
3/9/1992,1992,3,0.1,1.52,7.48,12.0,0.252
4/20/1992,1992,4,0.1,3.83,7.37,12.1,0.264
4/20/1992,1992,4,2,3.74,7.46,12.0,0.265
4/20/1992,1992,4,4,3.72,7.50,12.0,0.265
4/20/1992,1992,4,6,3.66,7.42,11.9,0.265
4/20/1992,1992,4,8,3.60,7.41,11.9,0.265
4/20/1992,1992,4,10,3.58,7.41,11.9,0.265
4/20/1992,1992,4,12,3.53,7.37,11.9,0.265
4/20/1992,1992,4,14,3.51,7.40,11.9,0.266
4/20/1992,1992,4,16,3.50,7.40,11.9,0.264
4/20/1992,1992,4,18,3.47,7.40,11.9,0.265
4/20/1992,1992,4,40,3.45,7.35,11.6,0.265
4/20/1992,1992,4,20,3.44,7.39,11.9,0.265
4/20/1992,1992,4,42,3.44,7.35,11.7,0.265
4/20/1992,1992,4,44,3.44,7.36,11.7,0.264
4/20/1992,1992,4,46,3.42,7.36,11.6,0.264
4/20/1992,1992,4,47.4,3.42,7.35,11.6,0.260
4/20/1992,1992,4,30,3.41,7.39,11.8,0.264
5/4/1992,1992,5,0.1,8.34,7.73,12.4,0.266
5/4/1992,1992,5,2,8.04,7.78,12.4,0.265
5/4/1992,1992,5,4,7.89,7.73,12.3,0.266
5/4/1992,1992,5,6,7.69,7.75,12.3,0.265
5/4/1992,1992,5,8,7.58,7.71,12.3,0.266
5/4/1992,1992,5,10,7.44,7.69,12.3,0.265
5/4/1992,1992,5,12,6.50,7.65,12.3,0.265
5/4/1992,1992,5,14,5.37,7.58,12.2,0.264
5/4/1992,1992,5,16,5.28,7.58,12.2,0.262
5/4/1992,1992,5,18,5.14,7.58,12.1,0.262
5/4/1992,1992,5,20,5.00,7.58,12.2,0.263
5/4/1992,1992,5,30,4.60,7.54,12.1,0.263
5/4/1992,1992,5,40,4.18,7.47,11.5,0.263
5/4/1992,1992,5,42,4.16,7.46,11.5,0.263
5/4/1992,1992,5,44,4.14,7.45,11.5,0.263
5/4/1992,1992,5,46,4.12,7.45,11.4,0.263
5/4/1992,1992,5,48,4.10,7.45,11.4,0.263
5/4/1992,1992,5,50,4.10,7.44,11.4,0.263
5/18/1992,1992,5,0.1,12.68,7.94,11.9,0.266
5/18/1992,1992,5,2,12.52,7.98,11.9,0.267
5/18/1992,1992,5,4,11.65,7.94,12.0,0.266
5/18/1992,1992,5,6,11.47,7.92,12.0,0.265
5/18/1992,1992,5,8,10.64,7.89,12.1,0.265
5/18/1992,1992,5,10,10.16,7.87,12.1,0.265
5/18/1992,1992,5,12,8.82,7.80,12.1,0.265
5/18/1992,1992,5,14,7.84,7.74,12.1,0.265
5/18/1992,1992,5,16,7.29,7.71,12.0,0.264
5/18/1992,1992,5,18,6.66,7.67,12.1,0.263
5/18/1992,1992,5,20,6.26,7.63,11.9,0.264
5/18/1992,1992,5,30,4.89,7.53,11.6,0.263
5/18/1992,1992,5,40,4.48,7.50,11.5,0.263
5/18/1992,1992,5,42,4.40,7.48,11.4,0.264
5/18/1992,1992,5,44,4.32,7.46,11.2,0.260
5/18/1992,1992,5,46,4.29,7.44,11.1,0.265
5/18/1992,1992,5,48,4.27,7.43,11.0,0.263
5/18/1992,1992,5,49.3,4.23,7.43,11.0,0.263
6/1/1992,1992,6,0.1,14.25,8.05,11.1,0.266
6/1/1992,1992,6,2,14.20,8.09,11.1,0.266
6/1/1992,1992,6,4,14.13,8.08,11.2,0.265
6/1/1992,1992,6,6,14.10,8.06,11.1,0.266
6/1/1992,1992,6,8,10.16,7.85,11.7,0.265
6/1/1992,1992,6,10,8.45,7.72,11.9,0.266
6/1/1992,1992,6,12,7.55,7.10,11.3,0.266
6/1/1992,1992,6,14,7.07,7.57,11.2,0.266
6/1/1992,1992,6,16,6.60,7.51,11.0,0.266
6/1/1992,1992,6,18,6.29,7.48,10.9,0.266
6/1/1992,1992,6,20,6.07,7.47,10.9,0.266
6/1/1992,1992,6,30,5.38,7.44,10.9,0.264
6/1/1992,1992,6,40,4.73,7.41,10.8,0.264
6/1/1992,1992,6,42,4.61,7.39,10.8,0.264
6/1/1992,1992,6,44,4.57,7.35,10.3,0.264
6/1/1992,1992,6,46,4.49,7.32,10.2,0.263
6/1/1992,1992,6,48,4.43,7.30,10.1,0.263
6/15/1992,1992,6,0.1,19.65,8.90,10.6,0.252
6/15/1992,1992,6,2,19.60,8.13,10.6,0.252
6/15/1992,1992,6,4,19.46,8.15,10.7,0.252
6/15/1992,1992,6,6,18.15,8.13,11.4,0.253
6/15/1992,1992,6,8,13.26,8.14,12.3,0.261
6/15/1992,1992,6,10,10.28,7.93,11.4,0.264
6/15/1992,1992,6,12,8.74,7.78,11.2,0.264
6/15/1992,1992,6,14,8.11,7.67,10.7,0.264
6/15/1992,1992,6,16,7.52,7.61,10.6,0.264
6/15/1992,1992,6,18,6.99,7.55,10.4,0.265
6/15/1992,1992,6,20,6.69,7.53,10.4,0.266
6/15/1992,1992,6,30,5.72,7.49,10.4,0.263
6/15/1992,1992,6,40,5.09,7.47,10.2,0.262
6/15/1992,1992,6,42,4.96,7.44,10.0,0.263
6/15/1992,1992,6,44,4.87,7.42,9.9,0.263
6/15/1992,1992,6,46,4.73,7.39,9.7,0.262
6/15/1992,1992,6,48,4.68,7.37,9.4,0.265
